ts,throughput,latency,disk_id
1760349600,117.71510833207411,14.166411250801405,disk1
1760349840,104.89421910250996,10.997500852693603,disk1
1760350080,94.35355079813806,11.636933603670668,disk1
1760350320,111.97182756339768,10.378656483309868,disk1
1760350560,120.1030400120897,11.098297571796687,disk1
1760350800,116.91624987469251,8.53709589338795,disk1
1760351040,99.96614863286224,12.63427122252457,disk1
1760351280,91.68622107494048,11.106598344290758,disk1
1760351520,103.47482766974824,14.50845109099526,disk1
1760351760,103.27272470871027,11.348943372151163,disk1
1760352000,104.70722899782001,11.378383567093229,disk1
1760352240,121.85533807390445,13.980489843024918,disk1
1760352480,108.30267009733093,13.35199386281468,disk1
1760352720,111.83350759900325,13.975999547126628,disk1
1760352960,104.32285317097006,9.87256848908525,disk1
1760353200,100.47513994463438,8.350371464004,disk1
1760353440,132.1670153954606,8.502935960672069,disk1
1760353680,103.18235002322403,12.049603978433609,disk1
1760353920,117.19138326361917,10.230530459002276,disk1
1760354160,115.98799603137495,13.400194081507005,disk1
1760354400,133.49931349442303,12.519248152978642,disk1
1760354640,132.57978729822503,10.065006029515315,disk1
1760354880,112.44327743055938,12.017496460582626,disk1
1760355120,86.98091871257233,12.261239201881287,disk1
1760355360,135.40005292857072,13.31862262010713,disk1
1760355600,133.18759416855048,7.964734451452057,disk1
1760355840,131.93664348721305,8.112353508797105,disk1
1760356080,109.96498426598156,12.671241807642819,disk1
1760356320,109.66505458399436,11.982133707272371,disk1
1760356560,130.9204948925036,12.668350407783493,disk1
1760356800,101.52792276526971,14.422771763358925,disk1
1760357040,116.4011407196084,14.380204343431656,disk1
1760357280,95.81480773139938,10.126674024069104,disk1
1760357520,90.96855526930821,14.579533677175169,disk1
1760357760,106.629285943651,11.091195223311367,disk1
1760358000,114.18496254826923,11.615362202142052,disk1
1760358240,103.00964943128999,13.172867097677011,disk1
1760358480,97.67073122787674,12.851939905229651,disk1
1760358720,108.84336302354302,9.598533245706243,disk1
1760358960,90.52170983644805,11.452579446917337,disk1
1760359200,101.57869215162616,7.668615670136325,disk1
1760359440,129.6038756117903,6.098217160847613,disk1
1760359680,98.30942812473465,12.491976221447096,disk1
1760359920,102.38942303117685,9.453586256698722,disk1
1760360160,125.43823680920737,12.018647204102361,disk1
1760360400,111.33410093671353,9.951005008599756,disk1
1760360640,129.23845819804097,13.864817477344888,disk1
1760360880,116.33268911007826,10.468180346338833,disk1
1760361120,110.63571306434608,9.92615983655917,disk1
1760361360,102.58873033622206,13.405125622551719,disk1
1760361600,96.03086478926996,5.771550679022528,disk1
1760361840,115.60069653667365,11.952306639524899,disk1
1760362080,76.12464815586517,12.871951202268933,disk1
1760362320,118.66290731111383,14.24747897076071,disk1
1760362560,89.98294633566651,13.532911476181678,disk1
1760362800,121.39560635548604,15.229516080260868,disk1
1760363040,117.45747657364056,11.229195867259156,disk1
1760363280,103.09393038852092,12.312730715213304,disk1
1760363520,117.58427824386743,12.12101085255957,disk1
1760363760,106.24137763042611,11.98761447916022,disk1
1760364000,99.09885135739202,12.938102405889245,disk1
1760364240,103.6639095650605,11.474592300607773,disk1
1760364480,102.75757755745498,12.065622005589818,disk1
1760364720,76.39506289931121,10.392451134446928,disk1
1760364960,93.9104468064695,13.895106369201843,disk1
1760365200,93.83673397198405,14.745337000826371,disk1
1760365440,88.66721597365594,12.438236960694946,disk1
1760365680,120.04598778787411,9.548467552495582,disk1
1760365920,86.46619297841103,9.187163998298756,disk1
1760366160,139.78356689939707,8.367454947561665,disk1
1760366400,116.38004092958586,11.43955825851012,disk1
1760366640,116.41019752183747,12.262848948746932,disk1
1760366880,134.07784754791737,14.31722697586385,disk1
1760367120,115.3545275320879,12.04677580149757,disk1
1760367360,103.26562905469835,10.360130464670487,disk1
1760367600,120.30346864124124,11.30065279917002,disk1
1760367840,108.64975800366452,12.532845054934079,disk1
1760368080,111.07000831090619,10.054197603168165,disk1
1760368320,83.88940932049695,7.621291540612657,disk1
1760368560,95.56857409091789,11.905415944179627,disk1
1760368800,129.12275301969265,11.937259441723095,disk1
1760369040,130.36599700857388,13.638675039451568,disk1
1760369280,97.89227250469347,11.157792190463685,disk1
1760369520,153.3115283805581,11.08605574213691,disk1
1760369760,132.36436394057156,7.496432298070273,disk1
1760370000,91.76215733841963,12.034698623541775,disk1
1760370240,127.34021694367975,11.311520256337825,disk1
1760370480,108.42479246422586,12.690112370858323,disk1
1760370720,141.46970018437761,10.004564672923026,disk1
1760370960,120.532153578854,12.553757033094273,disk1
1760371200,121.95912606923365,10.61624520041243,disk1
1760371440,107.40722654476208,6.409855381493097,disk1
1760371680,89.88605702969168,10.019927708767035,disk1
1760371920,128.98828299455087,9.431780142249856,disk1
1760372160,120.95302070885573,12.97415916861185,disk1
1760372400,99.4208114847323,11.965908958166029,disk1
1760372640,98.20295800391723,12.268289434425837,disk1
1760372880,136.92030037310687,8.596013628430025,disk1
1760373120,120.75810648405036,10.315384315953358,disk1
1760373360,146.73217344965062,10.568659811261453,disk1
1760373600,122.52907901775461,10.989298515978925,disk1
1760373840,99.22741881633961,11.051123253338732,disk1
1760374080,92.42576308410554,8.415605679150307,disk1
1760374320,137.285186985975,9.34897891129506,disk1
1760374560,92.89097312988784,12.581621858711031,disk1
1760374800,115.68836712415707,11.186944207543469,disk1
1760375040,76.87435349569404,11.24200177345925,disk1
1760375280,136.5889687694353,12.23102659159446,disk1
1760375520,137.35408330454072,10.48662842120633,disk1
1760375760,87.35717649741842,11.557392358853647,disk1
1760376000,121.62380840581169,9.82926470500938,disk1
1760376240,107.6567206870203,15.911058870206281,disk1
1760376480,124.03347542072885,11.946904711091285,disk1
1760376720,76.76484858801696,15.51953499053206,disk1
1760376960,119.84870156812968,11.094012636993517,disk1
1760377200,136.50993229886603,7.493875894516925,disk1
1760377440,112.15226167879973,10.519686761325556,disk1
1760377680,79.64009828659943,11.69912857564618,disk1
1760377920,104.21878220651784,10.198335938762533,disk1
1760378160,101.7963790558113,10.157532823057108,disk1
1760378400,102.61303417843514,8.057160160607708,disk1
1760378640,106.27495797569188,13.805793317955017,disk1
1760378880,118.24639814888978,7.703575656216625,disk1
1760379120,84.46127210917142,13.874992030059582,disk1
1760379360,116.87188979796498,9.9986968119153,disk1
1760379600,116.67758826109034,10.115503222255823,disk1
1760379840,102.32679004729707,11.187282094708426,disk1
1760380080,105.82114366901368,11.26647203045498,disk1
1760380320,128.1921082301992,10.543716209241264,disk1
1760380560,120.24998447574141,9.564345236278614,disk1
1760380800,100.56403308821272,13.493962311569453,disk1
1760381040,90.1600817802841,11.055472007082349,disk1
1760381280,116.2658656694275,10.520042964273795,disk1
1760381520,128.21958213981193,12.859973976562769,disk1
1760381760,122.28878346281914,11.055718975860216,disk1
1760382000,128.46303329927082,9.024883750134231,disk1
1760382240,96.5454797091386,11.024633465996711,disk1
1760382480,91.44643534001648,9.369878067570257,disk1
1760382720,108.66137851839915,9.2685409976156,disk1
1760382960,130.32981087141488,12.334545930228929,disk1
1760383200,90.23495802797036,9.631918961466274,disk1
1760383440,90.2290677005735,12.657208105893064,disk1
1760383680,80.53825100191611,11.486853086690914,disk1
1760383920,110.5966587502336,11.941165386249953,disk1
1760384160,111.50068017479843,10.686150753081684,disk1
1760384400,51.22057880087723,13.067635235863081,disk1
1760384640,99.43771276047384,12.591157296302676,disk1
1760384880,118.38418352104155,14.776750215253703,disk1
1760385120,116.45012725619935,13.104721171690185,disk1
1760385360,119.64416380633803,11.457950220842026,disk1
1760385600,100.5287544071631,10.514948925500395,disk1
1760385840,102.71388165140804,11.783628419965229,disk1
1760386080,92.3439318833263,12.1295236025875,disk1
1760386320,95.85031998036536,13.844523598404086,disk1
1760386560,105.3074008989001,9.966520332661197,disk1
1760386800,119.43203393682924,12.32650015704325,disk1
1760387040,81.63812217448276,12.436837883617079,disk1
1760387280,110.18625742771817,10.210643096394957,disk1
1760387520,110.59069888357674,10.428702301676411,disk1
1760387760,118.22402877888668,12.014552435295277,disk1
1760388000,133.87832054222076,12.434397015621334,disk1
1760388240,96.34122393520188,9.737280914118562,disk1
1760388480,97.8527212753335,10.57927952347169,disk1
1760388720,96.11036352537195,12.018327301345947,disk1
1760388960,116.78210739832329,10.85289101339132,disk1
1760389200,113.29381191233429,10.579512560008576,disk1
1760389440,123.69696519384004,9.716820760486783,disk1
1760389680,103.32099983822947,9.102138459241857,disk1
1760389920,79.3101562143374,10.47076198403798,disk1
1760390160,102.16057511561269,10.380325874868339,disk1
1760390400,85.792476754432,15.367441742565154,disk1
1760390640,115.3770460054724,8.86206124050009,disk1
1760390880,105.81280539796349,11.959065755958118,disk1
1760391120,85.49714490518414,11.237850710538996,disk1
1760391360,116.23508903129863,10.029176128970372,disk1
1760391600,110.14728224358385,9.785102600704933,disk1
1760391840,111.26381346038406,12.767267077402314,disk1
1760392080,106.436294664411,9.244411154611376,disk1
1760392320,107.56671830213433,10.65944688490324,disk1
1760392560,119.2406380879183,11.7114202600697,disk1
1760392800,135.16690544580908,11.094762689910436,disk1
1760393040,91.3338776764481,9.69939856758888,disk1
1760393280,111.58055073016429,13.539876021303593,disk1
1760393520,117.96119380114382,11.677483482828288,disk1
1760393760,84.81549941388077,11.364966419525215,disk1
1760394000,120.47797506121157,10.764285730393503,disk1
1760394240,119.37465043851336,10.456686310566985,disk1
1760394480,100.66866542181822,13.4017771802073,disk1
1760394720,129.8225361443637,11.749533724574254,disk1
1760394960,94.43353869995198,8.1081645687979,disk1
1760395200,108.05465198422783,13.788551293368526,disk1
1760395440,112.54126077625004,12.148234940138163,disk1
1760395680,107.6265305856813,11.569584544052518,disk1
1760395920,108.17288326206945,8.677768678693889,disk1
1760396160,96.66250302649546,10.640093789546007,disk1
1760396400,111.32378612762976,11.147177926047265,disk1
1760396640,128.47388272183952,12.636589339123049,disk1
1760396880,117.73457051155573,12.011672090330922,disk1
1760397120,121.35235357398655,10.36212277410696,disk1
1760397360,122.05203062421066,14.16772481157677,disk1
1760397600,96.2530356002028,12.210235532621066,disk1
1760397840,117.66177262902659,8.297405418522889,disk1
1760398080,95.36592825456769,12.199601001481065,disk1
1760398320,110.66724785210802,13.110758387797135,disk1
1760398560,92.90750217659983,11.648464616112502,disk1
1760398800,83.01654805080207,14.380882684490752,disk1
1760399040,92.80052485152584,13.329037419545987,disk1
1760399280,87.48148295955647,8.780964817534153,disk1
1760399520,90.25920600100686,10.739169719815244,disk1
1760399760,93.1329123867075,12.080504934180183,disk1
